UserID,Age,Gender,Education,Preferred Industry,career_label,Writing,Finance,Programming,Engineering,Healthcare,Design,Marketing,Technology,Entertainment,Sports,Arts
356,50,1,0,6,Mechanical Engineer,0,0,1,0,1,1,0,0,0,0,0
357,26,1,0,3,Financial Analyst,0,0,0,0,0,1,0,0,1,0,1
358,34,2,0,2,Marketing Manager,0,0,1,0,1,1,1,0,0,1,0
359,51,1,1,4,Doctor,0,0,1,0,0,0,1,1,0,0,0
360,37,2,0,0,Data Scientist,1,0,0,1,0,0,0,0,1,0,0
361,33,2,1,3,Financial Analyst,0,1,0,0,1,0,0,0,0,0,0
362,50,1,0,3,Financial Analyst,1,0,0,0,0,0,0,0,0,0,1
363,50,0,1,1,Teacher,0,0,1,0,1,0,0,0,0,0,0
364,39,2,0,5,Artist,0,0,0,0,0,1,0,0,0,1,1
365,30,2,0,4,Teacher,1,0,1,0,0,0,0,1,0,0,0
366,44,2,0,2,Mechanical Engineer,0,0,0,0,1,0,0,1,0,0,0
367,49,1,1,0,Mechanical Engineer,1,0,0,0,0,0,0,0,0,0,0
368,19,0,1,4,Data Scientist,0,1,0,0,1,0,0,0,0,0,0
369,48,2,0,2,Doctor,0,0,0,0,1,1,0,0,0,0,0
370,51,2,0,4,Marketing Manager,1,0,1,0,0,0,0,1,0,0,0
371,23,0,0,3,Marketing Manager,0,0,0,0,0,1,0,0,0,0,1
372,53,1,1,5,Sports Coach,0,0,0,0,0,0,1,1,0,0,0
373,60,1,0,1,Artist,1,0,0,0,0,1,0,1,0,1,0
374,32,2,1,2,Doctor,1,0,0,0,0,0,1,0,0,0,0
375,41,1,0,6,Artist,0,0,0,0,0,0,1,0,1,0,0
376,50,0,0,3,Marketing Manager,0,0,0,1,0,0,1,0,0,0,0
377,44,0,0,6,Data Scientist,1,0,0,1,0,0,1,0,0,0,0
378,18,2,1,1,Financial Analyst,0,0,0,0,1,0,1,0,0,0,0
379,23,1,0,2,Mechanical Engineer,0,1,0,0,0,0,1,0,0,0,1
380,60,0,0,3,Financial Analyst,0,0,1,0,0,0,0,0,0,1,0
381,52,1,1,0,Graphic Designer,1,0,1,0,0,0,0,0,0,0,0
382,18,0,1,6,Doctor,0,0,0,0,0,0,0,0,0,0,0
383,51,2,0,0,Software Engineer,0,0,0,0,0,0,0,1,0,0,0
384,33,1,0,3,Financial Analyst,1,0,0,1,0,0,0,0,0,1,0
385,55,0,0,0,Marketing Manager,1,0,0,0,0,1,1,0,1,1,0
386,53,1,0,6,Doctor,0,0,0,0,0,1,0,1,0,0,0
387,57,2,0,0,Mechanical Engineer,0,0,1,1,0,0,0,0,0,0,0
388,58,0,0,2,Data Scientist,1,0,0,0,0,0,0,0,1,1,0
389,46,1,1,3,Sports Coach,0,1,1,1,0,0,0,0,0,0,0
390,47,2,0,2,Graphic Designer,0,1,0,1,0,0,0,1,0,0,0
391,59,1,0,6,Software Engineer,0,0,0,0,1,0,0,0,0,0,0
392,59,1,0,1,Sports Coach,0,1,0,1,0,1,0,0,0,0,0
393,18,1,0,4,Graphic Designer,1,1,0,0,0,0,1,0,1,0,0
394,18,2,0,1,Software Engineer,1,0,0,0,0,0,1,0,1,1,0
395,36,1,0,5,Financial Analyst,1,1,0,0,1,0,0,0,0,0,0
396,49,0,0,5,Marketing Manager,0,0,0,1,1,0,0,0,0,0,0
397,50,2,0,2,Graphic Designer,0,1,1,0,0,0,0,1,0,0,0
398,37,0,1,5,Doctor,1,0,0,0,0,0,0,0,0,0,0
399,54,2,1,6,Artist,0,0,0,0,0,1,0,0,1,0,0
400,59,1,0,0,Mechanical Engineer,0,1,1,0,0,0,1,0,1,0,0
401,50,0,0,1,Teacher,0,0,0,0,0,0,0,0,0,1,0
402,52,2,0,3,Software Engineer,0,0,0,0,0,0,0,0,0,1,0
403,43,2,0,3,Sports Coach,0,1,1,1,0,1,0,0,0,1,0
404,57,2,0,1,Financial Analyst,0,1,1,1,0,1,0,0,0,0,0
405,39,0,0,1,Mechanical Engineer,0,0,0,0,0,1,1,0,0,1,0
406,55,2,0,1,Mechanical Engineer,1,0,0,1,0,0,0,0,0,0,1
407,29,2,0,1,Mechanical Engineer,1,1,0,0,0,0,1,1,0,0,1
408,51,1,1,1,Graphic Designer,0,0,1,0,0,0,0,0,1,0,0
409,19,1,0,6,Graphic Designer,0,1,0,1,0,0,0,0,1,0,0
410,34,0,0,3,Data Scientist,1,0,1,0,0,0,0,1,0,1,0
411,55,0,0,1,Artist,0,0,0,0,0,1,0,0,0,1,1
412,34,0,1,0,Teacher,0,0,1,0,0,1,0,1,0,0,0
413,53,2,0,4,Graphic Designer,0,1,1,0,0,0,1,0,1,0,0
414,50,2,0,0,Doctor,1,0,0,0,0,1,0,1,0,0,1
415,33,1,0,1,Marketing Manager,1,1,0,0,1,0,0,0,0,0,0
416,44,2,0,6,Graphic Designer,1,0,0,0,1,0,0,0,0,0,1
417,52,1,0,2,Software Engineer,0,0,1,1,0,0,1,0,0,0,0
418,56,1,0,0,Mechanical Engineer,0,0,0,0,0,0,0,0,0,1,0
419,41,2,0,6,Mechanical Engineer,1,0,0,0,0,1,0,0,1,0,0
420,25,0,1,6,Marketing Manager,0,0,0,0,0,0,0,0,0,0,1
421,53,1,0,0,Marketing Manager,1,0,0,0,0,0,0,1,1,0,0
422,41,2,1,1,Teacher,0,1,0,0,0,1,0,0,0,0,1
423,22,2,0,5,Mechanical Engineer,1,1,0,1,0,0,1,1,0,0,0
424,32,1,0,0,Financial Analyst,0,1,0,0,0,0,0,0,0,1,0
425,24,1,0,3,Financial Analyst,0,0,1,0,0,0,0,1,0,0,0
426,58,0,1,4,Sports Coach,0,0,0,0,1,0,1,0,0,0,0
427,51,2,0,4,Software Engineer,0,1,0,0,1,1,0,1,0,0,0
428,48,2,1,2,Marketing Manager,1,1,0,1,0,0,0,0,0,0,0
429,20,2,0,6,Graphic Designer,0,1,0,0,1,0,0,0,0,0,0
430,26,0,0,2,Teacher,0,1,0,0,0,0,0,0,0,0,1
431,30,1,0,4,Doctor,0,0,0,0,0,1,1,0,0,0,1
432,54,2,0,5,Teacher,0,0,1,0,1,1,0,1,0,0,0
433,54,0,1,2,Mechanical Engineer,0,0,0,0,0,0,1,1,0,0,0
434,41,1,0,0,Marketing Manager,0,1,1,0,1,0,0,0,0,1,0
435,33,1,1,1,Artist,0,0,0,1,0,0,0,0,0,0,0
436,36,1,0,5,Mechanical Engineer,1,0,1,0,0,1,0,0,0,0,1
437,40,2,0,0,Doctor,0,0,0,1,0,0,0,0,0,0,1
438,24,0,0,1,Graphic Designer,0,0,0,0,0,0,1,1,0,0,1
439,34,2,0,6,Doctor,0,0,0,0,0,1,1,0,0,1,1
440,34,0,0,6,Doctor,0,0,0,0,0,0,0,1,1,0,0
441,37,0,0,5,Graphic Designer,1,0,1,1,0,0,1,0,0,1,0
442,29,2,0,1,Teacher,0,0,0,0,0,0,0,0,1,1,0
443,37,2,0,2,Teacher,1,0,0,0,0,0,1,0,1,0,0
444,40,1,0,0,Software Engineer,0,1,0,0,0,0,0,1,0,0,0
445,57,2,0,0,Marketing Manager,1,1,0,1,0,0,0,0,0,0,1
446,58,2,0,3,Mechanical Engineer,0,0,0,0,0,1,0,1,0,0,0
447,44,1,0,6,Software Engineer,0,0,1,0,0,1,1,0,0,0,1
448,47,0,0,1,Graphic Designer,0,0,1,0,1,0,0,1,0,0,0
449,18,1,1,5,Sports Coach,0,0,0,0,0,0,1,0,0,1,0
450,33,2,0,0,Mechanical Engineer,0,0,0,0,1,0,1,0,0,0,0
451,29,1,0,0,Graphic Designer,0,0,0,0,0,1,0,0,0,1,0
452,31,2,0,4,Software Engineer,1,0,0,1,0,0,1,0,0,0,0
453,57,1,0,1,Software Engineer,1,0,0,0,0,0,1,1,0,0,0
454,18,0,1,5,Graphic Designer,1,1,0,0,0,0,0,0,0,0,1
455,38,2,1,5,Data Scientist,0,0,0,0,0,1,0,0,0,0,0
456,52,0,0,5,Financial Analyst,0,1,0,0,0,1,0,0,0,1,0
457,43,2,0,3,Doctor,0,1,0,0,0,0,0,0,0,0,1
458,23,1,0,0,Teacher,0,0,0,0,0,0,1,1,0,0,0
459,48,2,0,1,Mechanical Engineer,0,0,1,1,1,0,0,0,0,0,0
460,21,0,0,5,Marketing Manager,0,1,1,1,0,0,0,1,0,0,0
461,38,1,0,2,Graphic Designer,0,1,0,0,0,0,1,0,1,1,0
462,35,1,1,1,Teacher,0,0,1,0,0,0,0,0,0,0,1
463,24,2,0,4,Sports Coach,0,0,0,0,1,0,1,0,0,1,0
464,36,2,0,4,Graphic Designer,0,0,0,0,0,1,0,0,1,0,1
465,58,1,0,3,Doctor,0,0,0,0,0,1,0,1,0,0,0
466,59,0,0,1,Artist,0,0,1,0,0,0,0,1,1,0,0
467,21,2,0,2,Marketing Manager,0,0,1,0,0,0,0,1,0,0,0
468,41,1,0,6,Sports Coach,0,1,0,1,0,0,0,0,0,0,0
469,59,1,0,3,Teacher,1,1,0,1,0,1,0,1,0,0,0
470,25,1,0,2,Software Engineer,1,0,0,0,0,0,0,1,0,1,0
471,44,2,0,6,Sports Coach,0,0,0,1,0,0,0,0,0,0,0
472,54,1,1,5,Data Scientist,0,0,0,0,1,1,0,0,0,0,0
473,37,2,0,6,Software Engineer,0,1,0,0,0,0,0,0,0,0,1
474,60,2,0,6,Data Scientist,0,0,0,0,1,0,0,1,0,0,0
475,22,2,0,6,Graphic Designer,0,0,1,0,0,1,0,1,0,0,0
476,59,1,0,3,Doctor,0,0,0,0,0,0,0,0,0,1,0
477,30,2,0,5,Teacher,0,1,0,0,1,0,0,0,0,0,0
478,36,1,0,0,Teacher,0,0,0,0,0,0,1,0,0,0,1
479,41,0,0,0,Artist,1,0,0,0,0,0,1,0,1,1,0
480,37,2,1,2,Teacher,0,0,0,0,0,1,0,0,0,0,1
481,57,1,1,4,Marketing Manager,1,1,0,0,0,1,0,0,0,0,0
482,41,2,0,5,Teacher,0,0,1,0,0,1,0,0,0,0,1
483,44,2,0,4,Artist,1,0,0,0,0,1,0,0,1,0,0
484,32,0,0,6,Doctor,0,1,1,0,0,0,0,0,0,1,1
485,30,0,0,3,Graphic Designer,1,0,0,0,1,0,1,0,1,0,0
486,52,0,1,2,Teacher,0,0,0,0,0,1,1,0,0,0,0
487,47,0,1,3,Marketing Manager,0,1,1,0,0,0,0,0,0,0,0
488,28,2,0,1,Financial Analyst,1,1,0,0,1,1,0,0,0,1,0
489,50,0,0,0,Sports Coach,0,1,0,0,1,0,0,0,0,1,0
490,33,1,0,5,Mechanical Engineer,1,0,0,0,1,1,0,0,1,0,0
491,43,2,0,3,Marketing Manager,0,0,0,0,0,1,0,0,1,0,0
492,20,2,1,0,Sports Coach,1,1,0,0,0,1,0,0,0,0,0
493,56,2,0,2,Teacher,1,0,0,0,1,0,1,0,0,0,0
494,50,1,1,1,Data Scientist,1,0,0,0,0,0,0,0,0,0,0
495,37,1,1,0,Financial Analyst,1,0,0,0,0,0,1,0,0,0,1
496,45,2,1,4,Financial Analyst,0,0,1,0,0,1,0,0,0,0,0
497,24,0,0,3,Artist,0,0,1,1,0,0,0,0,0,0,0
498,34,1,0,3,Artist,1,0,0,0,1,0,1,0,0,1,0
499,48,1,1,2,Marketing Manager,0,0,0,0,0,0,0,0,0,0,0
500,25,1,0,1,Mechanical Engineer,0,0,1,0,0,0,0,1,1,0,0
501,20,1,0,6,Artist,0,0,0,0,0,0,0,0,0,1,1
502,53,2,0,5,Mechanical Engineer,0,0,0,0,1,0,0,0,0,0,0
503,31,2,0,1,Data Scientist,1,0,0,0,1,0,1,0,0,1,0
504,47,2,0,0,Financial Analyst,0,0,0,0,0,0,0,0,0,1,1
505,54,0,0,1,Artist,0,0,1,1,0,0,0,0,0,0,0
506,46,2,1,6,Graphic Designer,0,1,0,0,0,1,1,1,0,0,0
507,32,0,0,2,Graphic Designer,1,0,0,0,0,1,1,1,0,0,0
508,34,0,0,4,Mechanical Engineer,0,0,0,0,0,0,0,0,0,0,1
509,33,2,1,3,Doctor,1,0,1,0,0,0,1,0,1,0,0
510,32,1,0,6,Graphic Designer,1,0,0,0,0,0,0,0,1,0,1
511,22,0,0,2,Sports Coach,0,0,1,0,0,0,1,0,0,0,1
512,32,2,0,0,Software Engineer,0,0,0,1,0,0,0,0,1,0,0
513,20,0,0,5,Teacher,1,0,1,0,1,0,0,0,1,0,0
514,33,2,0,0,Teacher,0,0,1,1,0,0,1,1,0,0,0
515,36,2,0,6,Teacher,1,0,1,0,1,0,0,0,1,0,0
516,38,1,1,2,Software Engineer,1,0,0,0,1,1,0,0,0,0,0
517,42,2,0,3,Software Engineer,0,0,0,1,1,1,0,0,0,0,0
518,37,2,1,1,Software Engineer,1,0,0,0,0,0,1,0,0,0,0
519,31,0,1,4,Graphic Designer,1,1,0,0,0,0,0,0,0,0,0
520,45,2,0,4,Graphic Designer,1,0,1,0,0,0,1,1,1,0,0
521,56,2,0,4,Doctor,1,0,0,0,0,0,0,1,0,1,0
522,21,0,0,1,Teacher,0,0,0,0,0,0,1,0,0,1,0
523,23,1,1,3,Financial Analyst,1,0,0,0,0,0,0,0,0,0,0
524,59,1,0,4,Marketing Manager,0,0,1,0,0,0,1,0,1,0,1
525,27,0,0,2,Doctor,1,0,0,0,0,0,0,0,1,0,0
526,44,1,0,4,Software Engineer,0,0,0,1,0,0,1,0,1,0,0
527,40,1,1,6,Teacher,1,0,0,0,0,0,0,0,0,0,1
528,50,2,0,0,Sports Coach,1,0,1,0,0,0,0,0,1,0,0
529,34,0,0,5,Software Engineer,0,0,1,1,0,0,0,0,1,0,0
530,37,2,1,0,Doctor,1,1,0,1,0,0,0,0,0,0,0
531,57,1,1,1,Data Scientist,0,0,1,0,1,0,0,0,0,0,0
532,40,1,0,3,Sports Coach,1,0,1,0,0,0,0,1,0,0,0
533,53,1,1,5,Teacher,0,1,0,0,0,0,0,0,0,0,0
534,25,2,0,5,Data Scientist,0,0,1,0,0,0,0,0,0,1,0
535,40,0,0,2,Mechanical Engineer,1,0,0,0,0,0,1,1,0,0,0
536,42,2,0,3,Teacher,0,0,0,0,0,0,1,1,0,0,0
537,56,2,1,3,Mechanical Engineer,0,0,1,0,0,1,1,0,0,0,0
538,55,0,0,4,Mechanical Engineer,0,1,0,1,1,0,0,0,0,0,0
539,55,0,0,6,Teacher,0,1,1,0,0,0,0,0,0,1,1
540,52,0,1,6,Doctor,1,0,0,1,0,0,0,0,0,0,0
541,44,2,0,1,Marketing Manager,0,1,0,0,0,1,0,1,0,1,0
542,41,1,0,0,Financial Analyst,0,1,0,0,1,0,0,0,0,0,1
543,55,0,0,2,Mechanical Engineer,0,0,1,0,0,1,0,0,1,0,0
544,23,0,1,1,Software Engineer,0,1,0,0,0,0,0,0,0,0,0
545,38,0,1,3,Mechanical Engineer,0,0,1,1,0,0,0,0,0,0,0
546,28,1,0,2,Graphic Designer,0,0,1,0,0,0,0,1,0,0,0
547,54,1,0,6,Sports Coach,1,0,0,1,0,0,0,0,0,1,0
548,37,1,0,3,Marketing Manager,0,1,0,0,1,1,0,0,0,0,0
549,43,1,0,4,Data Scientist,0,0,0,0,0,1,0,1,0,0,0
550,55,1,0,6,Marketing Manager,1,0,0,0,0,0,0,0,1,1,0
551,45,2,1,4,Artist,0,0,1,0,1,0,0,0,0,0,0
552,42,2,0,2,Sports Coach,1,0,0,0,0,0,0,1,0,0,0
553,52,0,0,0,Sports Coach,0,0,0,0,0,1,1,0,1,0,1
554,31,0,0,0,Doctor,1,0,1,1,0,0,1,0,0,0,1
555,57,2,0,5,Sports Coach,1,0,1,1,0,0,0,0,0,0,1
556,41,0,0,2,Software Engineer,1,1,0,0,0,0,0,0,0,1,0
557,25,1,1,4,Financial Analyst,0,0,0,0,0,0,0,1,0,0,0
558,27,0,0,2,Data Scientist,1,0,1,0,1,0,0,0,1,0,0
559,38,0,0,0,Financial Analyst,1,0,0,0,0,1,0,0,1,0,0
560,44,0,0,2,Artist,0,0,1,1,0,0,1,0,0,1,0
561,47,2,0,5,Artist,1,1,1,0,0,0,0,0,0,0,1
562,56,0,1,3,Software Engineer,0,1,0,0,0,0,1,0,1,0,0
563,36,2,0,1,Artist,0,0,0,0,1,0,0,0,0,1,0
564,41,0,0,2,Teacher,0,0,0,0,0,0,0,0,0,1,1
565,39,2,0,2,Marketing Manager,0,0,0,0,1,0,0,0,0,1,0
566,46,2,0,3,Doctor,1,0,0,0,0,0,0,0,0,1,1
567,44,1,0,3,Mechanical Engineer,0,0,1,0,0,0,0,0,1,0,0
568,22,1,0,5,Data Scientist,1,0,0,1,0,1,0,0,0,0,0
569,22,0,1,0,Marketing Manager,1,0,0,0,0,0,0,0,0,1,0
570,48,2,0,1,Graphic Designer,0,0,0,0,0,0,1,1,0,1,0
571,19,1,0,0,Doctor,1,0,0,1,0,0,0,0,0,0,0
572,47,1,0,1,Software Engineer,1,0,0,1,0,0,0,0,0,1,0
573,30,0,0,1,Teacher,0,0,1,0,0,0,0,1,1,0,0
574,60,2,0,3,Graphic Designer,0,0,0,1,1,0,0,0,0,0,0
575,32,1,1,4,Financial Analyst,0,0,1,1,0,1,0,0,0,0,0
576,54,2,0,3,Teacher,0,0,1,0,1,0,0,0,0,0,0
577,30,0,0,2,Doctor,0,0,0,0,0,1,0,0,1,1,0
578,50,2,0,3,Software Engineer,1,0,0,0,0,1,0,0,1,0,0
579,54,2,0,6,Teacher,1,0,1,0,0,0,0,1,0,0,0
580,50,2,0,2,Data Scientist,0,0,0,0,0,0,1,0,1,0,1
581,57,2,0,2,Marketing Manager,0,0,1,0,0,1,0,1,0,0,0
582,44,0,1,1,Software Engineer,1,0,0,0,0,0,0,0,0,0,0
583,58,2,0,6,Financial Analyst,0,0,0,1,0,0,1,0,0,0,0
584,45,2,0,6,Data Scientist,0,1,0,1,1,0,0,0,0,0,0
585,33,1,0,1,Graphic Designer,0,1,0,0,1,1,1,0,0,0,0
586,44,2,0,2,Mechanical Engineer,0,0,0,0,1,1,1,0,0,0,0
587,38,0,0,2,Financial Analyst,0,0,0,0,1,1,1,0,0,0,0
588,25,1,0,4,Doctor,1,1,0,0,1,0,0,0,0,0,0
589,20,0,0,2,Marketing Manager,0,1,0,0,1,0,0,0,1,0,0
590,51,1,0,3,Sports Coach,0,1,1,0,0,0,0,0,0,1,0
591,30,0,0,1,Mechanical Engineer,0,1,0,1,0,0,0,0,0,0,0
592,54,1,1,2,Software Engineer,0,0,1,0,1,0,0,0,0,0,0
593,39,2,0,1,Mechanical Engineer,0,0,0,1,0,0,0,0,0,1,0
594,46,0,0,1,Mechanical Engineer,0,1,0,1,0,0,0,0,1,0,0
595,31,2,0,2,Data Scientist,0,1,0,0,0,1,0,0,0,0,1
596,31,1,0,2,Teacher,0,1,0,1,0,1,1,0,0,1,0
597,34,0,0,2,Doctor,0,0,1,0,0,0,1,1,0,0,0
598,37,2,1,6,Mechanical Engineer,0,1,0,0,0,1,0,0,0,0,0
599,28,1,0,5,Graphic Designer,0,1,0,0,0,0,0,0,1,0,0
600,54,2,0,4,Graphic Designer,0,0,0,0,0,0,0,0,0,1,1
601,44,2,0,1,Doctor,0,0,0,0,0,0,0,0,0,1,0
602,48,2,0,5,Data Scientist,0,0,0,0,1,1,1,0,0,0,0
603,29,2,0,6,Artist,1,0,0,0,0,0,0,0,0,1,0
604,32,2,0,2,Sports Coach,0,0,1,0,0,0,0,0,0,1,0
605,34,2,0,4,Artist,0,0,0,0,0,1,0,0,1,1,0
606,45,2,1,3,Teacher,0,1,1,0,0,0,0,0,1,0,0
607,40,2,0,1,Software Engineer,0,0,0,0,0,1,0,0,0,0,1
608,58,1,0,2,Marketing Manager,1,0,0,0,1,1,0,0,1,0,0
609,36,2,0,2,Graphic Designer,0,1,0,0,1,1,0,0,0,0,0
610,37,1,0,1,Mechanical Engineer,0,0,1,0,0,0,0,0,0,1,1
611,54,0,0,2,Marketing Manager,1,0,0,0,1,0,1,0,0,1,0
612,57,2,0,6,Marketing Manager,0,0,1,0,0,1,1,0,0,1,0
613,43,1,0,2,Doctor,0,1,0,0,1,0,0,0,0,1,0
614,59,2,0,0,Marketing Manager,0,0,1,1,0,0,0,0,0,1,0
615,58,0,0,0,Marketing Manager,0,1,1,0,0,0,1,1,0,1,0
616,26,1,1,1,Doctor,0,0,0,1,0,0,0,0,0,0,0
617,38,0,0,1,Sports Coach,0,1,0,1,0,1,0,1,0,0,0
618,40,1,0,5,Data Scientist,0,1,0,0,0,0,1,0,0,0,1
619,37,0,0,2,Artist,1,0,0,0,0,0,0,1,0,1,0
620,56,2,0,5,Teacher,1,0,0,0,0,0,0,0,0,1,0
621,54,2,0,3,Artist,0,0,0,0,0,1,1,0,1,1,0
622,32,1,1,6,Artist,1,0,1,0,0,0,1,0,0,0,1
623,51,2,0,2,Teacher,1,1,0,1,0,0,0,0,0,0,1
624,54,2,1,6,Teacher,0,0,1,0,0,0,1,0,1,0,0
625,58,0,0,0,Marketing Manager,0,0,0,1,0,1,1,0,0,1,0
626,43,0,1,0,Graphic Designer,0,0,0,0,0,0,1,0,0,0,0
627,51,1,0,3,Graphic Designer,0,0,1,0,0,1,0,0,1,0,0
628,44,0,0,3,Data Scientist,0,0,1,0,1,0,0,0,1,0,0
629,50,0,0,2,Software Engineer,0,0,0,0,0,1,0,1,1,0,0
630,55,2,0,2,Teacher,1,0,0,1,0,0,1,0,0,0,0
631,28,1,1,4,Teacher,0,0,0,0,1,0,0,0,0,0,0
632,18,0,0,5,Software Engineer,0,0,0,0,0,1,1,0,0,1,0
633,35,0,0,2,Mechanical Engineer,0,0,0,1,0,0,1,0,0,0,1
634,42,0,0,1,Mechanical Engineer,1,1,0,0,1,0,0,0,0,1,0
635,60,1,0,6,Sports Coach,0,0,0,1,0,1,0,0,0,0,0
636,52,0,1,0,Teacher,0,0,0,0,0,0,0,0,0,0,0
637,57,1,0,2,Financial Analyst,0,1,0,1,0,0,0,0,0,1,0
638,23,0,1,6,Sports Coach,1,0,0,0,0,1,0,0,0,1,0
639,35,0,0,0,Financial Analyst,0,0,0,0,0,0,1,0,0,0,1
640,46,0,1,1,Doctor,0,1,1,1,0,0,0,0,0,0,0
641,46,0,1,1,Artist,0,0,1,0,0,0,0,1,0,0,0
642,36,2,0,1,Sports Coach,0,0,1,0,0,1,0,0,0,1,0
643,51,0,0,0,Data Scientist,0,1,0,0,1,0,0,0,0,1,0
644,23,1,0,0,Sports Coach,0,0,1,1,0,0,1,0,0,0,0
645,35,2,0,0,Teacher,1,1,0,0,0,1,0,1,0,1,0
646,56,2,1,1,Teacher,0,0,0,0,0,0,0,0,0,1,0
647,39,1,0,2,Mechanical Engineer,0,0,0,0,1,0,0,0,0,0,1
648,29,0,1,0,Artist,0,0,0,0,1,0,1,0,0,0,0
649,59,1,0,6,Artist,1,0,0,0,0,1,0,1,0,0,0
650,28,0,0,0,Financial Analyst,0,0,1,0,0,1,0,1,1,0,0
651,39,0,0,4,Artist,0,1,0,1,0,0,1,0,1,0,0
652,41,2,1,4,Financial Analyst,0,0,0,1,0,0,1,0,0,0,0
653,25,0,0,1,Graphic Designer,1,0,1,0,0,0,0,0,1,0,0
654,45,0,0,0,Data Scientist,0,0,1,0,0,0,0,0,1,0,0
655,43,2,1,1,Doctor,1,1,0,0,0,1,0,0,0,0,1
656,50,2,0,0,Financial Analyst,1,0,0,0,0,1,0,0,0,1,0
657,45,2,0,4,Sports Coach,0,0,1,0,1,0,0,0,0,0,0
658,45,0,0,1,Artist,0,0,0,0,0,0,0,0,0,1,0
659,48,1,0,5,Mechanical Engineer,0,0,0,1,1,0,1,0,0,0,0
660,41,0,0,2,Financial Analyst,0,0,1,1,1,0,0,0,0,0,0
661,33,1,0,0,Graphic Designer,1,0,1,0,0,0,0,0,1,0,0
662,47,0,1,1,Artist,0,0,0,0,0,1,0,0,0,0,1
663,57,2,1,0,Software Engineer,0,0,0,0,0,0,0,1,0,0,0
664,30,0,1,0,Graphic Designer,1,0,0,0,0,0,0,0,0,0,1
665,29,2,0,2,Sports Coach,0,1,0,1,0,0,1,0,0,0,0
666,41,0,0,1,Software Engineer,1,1,0,1,0,0,0,0,0,0,1
667,20,2,0,6,Mechanical Engineer,0,0,1,1,0,1,0,0,0,0,1
668,56,2,0,3,Financial Analyst,1,1,0,0,0,1,0,1,0,1,0
669,54,2,0,6,Mechanical Engineer,0,0,0,0,0,1,0,0,1,0,0
670,29,1,1,5,Artist,0,0,1,0,0,0,0,0,0,0,0
671,34,2,0,4,Mechanical Engineer,1,0,0,1,0,1,0,1,0,0,0
672,57,0,1,0,Artist,0,1,0,0,0,0,0,0,0,0,1
673,25,1,0,0,Graphic Designer,1,0,0,0,1,0,1,0,0,0,0
674,49,2,0,1,Financial Analyst,1,0,0,1,0,1,0,0,0,1,0
675,21,1,0,3,Mechanical Engineer,0,1,0,1,0,0,0,1,0,0,0
676,44,0,0,3,Sports Coach,0,0,0,0,0,1,1,0,0,0,1
677,42,0,0,2,Financial Analyst,1,0,0,0,1,0,0,0,0,0,1
678,41,0,1,1,Financial Analyst,0,0,0,0,0,1,0,0,0,0,0
679,59,2,0,6,Software Engineer,0,0,0,1,0,1,0,0,0,0,0
680,40,1,0,6,Artist,0,1,0,0,0,0,0,0,1,0,1
681,22,1,0,3,Software Engineer,0,1,1,0,0,0,0,0,0,1,0
682,31,1,0,3,Doctor,1,0,0,0,0,0,0,0,0,1,0
683,36,0,0,0,Graphic Designer,0,0,1,0,0,1,0,0,0,1,0
684,28,2,0,6,Doctor,0,0,0,0,0,1,0,0,1,0,0
685,44,0,0,4,Sports Coach,0,1,0,0,1,1,1,0,0,0,0
686,42,0,0,3,Sports Coach,1,0,0,0,1,1,0,0,0,0,0
687,29,1,0,5,Mechanical Engineer,1,1,1,0,0,0,0,0,1,1,0
688,26,2,1,0,Financial Analyst,1,0,0,0,1,0,0,0,0,0,0
689,41,0,0,3,Artist,0,0,0,0,0,0,0,0,0,1,0
690,56,0,0,5,Data Scientist,1,1,1,0,0,0,0,0,0,1,0
691,36,1,0,1,Financial Analyst,0,0,0,0,0,1,0,1,0,0,0
692,47,0,1,1,Sports Coach,0,1,0,0,0,0,0,0,0,0,1
693,19,2,0,0,Doctor,0,1,0,0,1,1,0,0,0,0,0
694,35,1,0,3,Marketing Manager,0,0,0,0,0,0,0,0,0,1,0
695,36,1,1,2,Financial Analyst,0,0,1,0,0,0,0,0,0,1,0
696,22,2,0,0,Teacher,0,0,0,0,1,0,1,0,0,0,0
697,32,1,1,5,Sports Coach,0,0,1,0,0,1,1,0,0,0,0
698,28,1,0,3,Artist,0,0,1,0,0,0,0,0,0,1,1
699,21,1,0,1,Software Engineer,0,1,0,0,0,0,1,0,0,0,1
700,56,1,0,4,Mechanical Engineer,0,0,0,0,0,0,0,0,0,0,1
701,42,0,1,4,Mechanical Engineer,0,1,1,0,0,0,0,0,0,1,0
702,40,2,0,6,Data Scientist,0,0,0,1,0,1,0,0,0,0,0
703,22,0,0,1,Mechanical Engineer,0,1,1,0,0,0,0,1,0,0,1
704,19,0,0,4,Artist,0,1,1,0,0,0,0,0,1,0,0
705,34,2,0,2,Teacher,0,0,0,0,0,0,0,0,1,0,0
706,47,0,0,2,Financial Analyst,1,1,0,0,0,0,0,1,0,0,1
707,20,2,0,5,Software Engineer,0,0,0,0,0,0,0,0,0,1,0
708,48,2,1,2,Artist,0,1,0,0,0,0,0,0,0,0,0
709,34,2,0,5,Financial Analyst,0,0,0,0,1,0,0,0,1,0,0
710,36,1,0,4,Software Engineer,0,0,0,0,1,1,0,0,0,0,0
711,60,0,0,6,Data Scientist,0,0,1,0,0,1,0,0,0,1,0
712,54,1,0,5,Teacher,0,0,0,1,0,0,1,0,0,0,0
